policy,budget,context_tokens,repeat,decode_ms,decode_tokens_per_sec,cache_tokens,cache_mib,allocated_above_model_mib,reserved_mib,peak_above_model_mib,model,attention_backend,gpu_name,torch_version,timestamp
full,0,512,0,33.682539011351764,29.688973258903605,516,14.109375,14.39990234375,3164.0,17.6455078125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:50+00:00
full,0,512,1,33.77261204877868,29.60979146521665,517,14.13671875,14.42724609375,3164.0,17.6728515625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:50+00:00
full,0,512,2,33.887789002619684,29.509154460407416,518,14.1640625,14.45458984375,3164.0,17.7001953125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:50+00:00
full,0,512,3,33.74526498373598,29.633787154493067,519,14.19140625,14.48193359375,3164.0,17.7275390625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:50+00:00
full,0,512,4,34.24188803182915,29.20399713562703,520,14.21875,14.50927734375,3164.0,17.7548828125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,5,33.9201990282163,29.480959093670304,521,14.24609375,14.53662109375,3164.0,17.7822265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,6,33.702930028084666,29.671010774632936,522,14.2734375,14.56396484375,3164.0,17.8095703125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,7,34.043982974253595,29.373766305671957,523,14.30078125,14.59130859375,3164.0,17.8369140625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,8,34.212788043078035,29.228836853076082,524,14.328125,14.61865234375,3164.0,17.8642578125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,9,34.14315800182521,29.28844484586172,525,14.35546875,14.64599609375,3166.0,17.8916015625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,10,33.733511983882636,29.644111780528068,526,14.3828125,14.67333984375,3166.0,17.9189453125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,11,33.8695989921689,29.525002650052432,527,14.41015625,14.70068359375,3166.0,17.9462890625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,12,34.17885600356385,29.25785461911684,528,14.4375,14.72802734375,3166.0,17.9736328125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,13,34.12477299571037,29.304224239841954,529,14.46484375,14.75537109375,3166.0,18.0009765625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,14,33.96020398940891,29.446230661979172,530,14.4921875,14.78271484375,3166.0,18.0283203125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,15,33.90393400331959,29.495102246898202,531,14.51953125,14.81005859375,3166.0,18.0556640625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,16,34.105815982911736,29.3205123871259,532,14.546875,14.83740234375,3166.0,18.0830078125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,17,33.86956104077399,29.525035733298893,533,14.57421875,14.86474609375,3166.0,18.1103515625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,18,33.823731006123126,29.56504117830672,534,14.6015625,14.89208984375,3166.0,18.1376953125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,512,19,34.532630001194775,28.95811874060567,535,14.62890625,14.91943359375,3166.0,18.1650390625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,4096,0,34.3821769929491,29.084836606043716,4100,112.109375,112.38818359375,3306.0,136.1630859375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,4096,1,34.809854987543076,28.727496864260313,4101,112.13671875,112.41259765625,3306.0,136.193359375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,4096,2,34.12467602174729,29.304307515262877,4102,112.1640625,112.43701171875,3306.0,136.2236328125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,4096,3,33.88317400822416,29.51317369964452,4103,112.19140625,112.46142578125,3306.0,136.25390625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,4096,4,34.34692701557651,29.114686141979885,4104,112.21875,112.48583984375,3306.0,136.2841796875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,4096,5,33.84916600771248,29.54282536155105,4105,112.24609375,112.51025390625,3306.0,136.314453125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,4096,6,33.857483009342104,29.53556824422169,4106,112.2734375,112.53466796875,3306.0,136.3447265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,4096,7,34.35089404229075,29.111323820825753,4107,112.30078125,112.55908203125,3306.0,136.375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:51+00:00
full,0,4096,8,34.09235697472468,29.332087562657456,4108,112.328125,112.58349609375,3306.0,136.4052734375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,9,33.71952997986227,29.656403888109132,4109,112.35546875,111.6396484375,3306.0,136.43603515625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,10,34.19140097685158,29.247119785381845,4110,112.3828125,112.63427734375,3306.0,136.4677734375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,11,34.285040048416704,29.16724024786958,4111,112.41015625,112.65771484375,3306.0,136.4970703125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,12,33.79235800821334,29.592489513663022,4112,112.4375,112.68115234375,3306.0,136.5263671875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,13,33.92363101011142,29.477976567482877,4113,112.46484375,112.70556640625,3306.0,136.556640625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,14,34.11589004099369,29.31185435286604,4114,112.4921875,112.72998046875,3306.0,136.5869140625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,15,34.28845101734623,29.16433873009045,4115,112.51953125,112.75439453125,3306.0,136.6171875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,16,34.221053996589035,29.22177674888899,4116,112.546875,112.77880859375,3306.0,136.6474609375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,17,34.03702296782285,29.37977275349132,4117,112.57421875,112.80322265625,3306.0,136.677734375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,18,34.34675600146875,29.114831105366623,4118,112.6015625,112.82763671875,3306.0,136.7080078125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,4096,19,34.65834097005427,28.85308332744567,4119,112.62890625,112.85205078125,3306.0,136.73828125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,16384,0,43.85714803356677,22.80130024037664,16388,448.109375,448.39990234375,3866.0,544.1748046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,16384,1,44.0435929922387,22.70477797250144,16389,448.13671875,448.42724609375,3866.0,544.2080078125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,16384,2,43.93312201136723,22.76186972874954,16390,448.1640625,448.45458984375,3866.0,544.2412109375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,16384,3,44.002538023050874,22.725961840568075,16391,448.19140625,448.48193359375,3866.0,544.2744140625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,16384,4,44.05585600761697,22.69845806258098,16392,448.21875,448.50927734375,3866.0,544.3076171875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,16384,5,43.97639201488346,22.7394734807157,16393,448.24609375,448.53662109375,3866.0,544.3408203125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,16384,6,44.00907299714163,22.722587227977957,16394,448.2734375,448.56396484375,3866.0,544.3740234375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,16384,7,43.97317202528939,22.741138606623387,16395,448.30078125,448.59130859375,3866.0,544.4072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,16384,8,43.86015504132956,22.799737006348856,16396,448.328125,448.61865234375,3866.0,544.4404296875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:52+00:00
full,0,16384,9,43.98300597677007,22.736054023414336,16397,448.35546875,448.64599609375,3866.0,544.4736328125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,16384,10,43.96405298030004,22.745855584517933,16398,448.3828125,448.67333984375,3866.0,544.5068359375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,16384,11,44.001585978548974,22.72645355300388,16399,448.41015625,448.70068359375,3866.0,544.5400390625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,16384,12,43.863932020030916,22.797773796096067,16400,448.4375,448.72802734375,3866.0,544.5732421875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,16384,13,43.9930260181427,22.730875561676537,16401,448.46484375,448.75537109375,3866.0,544.6064453125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,16384,14,43.98244799813256,22.736342461939792,16402,448.4921875,448.78271484375,3866.0,544.6396484375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,16384,15,44.43223000271246,22.506185260990794,16403,448.51953125,448.81005859375,3866.0,544.6728515625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,16384,16,43.870703026186675,22.794255186726648,16404,448.546875,448.83740234375,3866.0,544.7060546875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,16384,17,43.9963040407747,22.729181957494074,16405,448.57421875,448.86474609375,3866.0,544.7392578125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,16384,18,43.95644296891987,22.749793487773033,16406,448.6015625,448.89208984375,3866.0,544.7724609375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,16384,19,44.02482300065458,22.71445815886941,16407,448.62890625,448.91943359375,3866.0,544.8056640625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:53+00:00
full,0,65536,0,134.0581059921533,7.459451948832786,65540,1792.109375,1792.39990234375,7344.0,2176.1748046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:54+00:00
full,0,65536,1,134.51214198721573,7.43427310892902,65541,1792.13671875,1792.42724609375,7344.0,2176.2080078125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:54+00:00
full,0,65536,2,134.2958869645372,7.446244427903177,65542,1792.1640625,1792.45458984375,7344.0,2176.2412109375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:54+00:00
full,0,65536,3,134.39920597011223,7.440520148775139,65543,1792.19140625,1792.48193359375,7344.0,2176.2744140625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:54+00:00
full,0,65536,4,134.12326201796532,7.4558282057444565,65544,1792.21875,1792.50927734375,7344.0,2176.3076171875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:54+00:00
full,0,65536,5,134.42388200201094,7.4391543013542805,65545,1792.24609375,1792.53662109375,7344.0,2176.3408203125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:54+00:00
full,0,65536,6,134.39288100926206,7.44087032356336,65546,1792.2734375,1792.56396484375,7344.0,2176.3740234375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:54+00:00
full,0,65536,7,134.48271597735584,7.4358997937577325,65547,1792.30078125,1792.59130859375,7344.0,2176.4072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:55+00:00
full,0,65536,8,133.94010800402611,7.466023545164985,65548,1792.328125,1792.61865234375,7344.0,2176.4404296875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:55+00:00
full,0,65536,9,134.51422896469012,7.434157766777961,65549,1792.35546875,1792.64599609375,7344.0,2176.4736328125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:55+00:00
full,0,65536,10,134.3512349994853,7.443176834242208,65550,1792.3828125,1792.67333984375,7344.0,2176.5068359375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:55+00:00
full,0,65536,11,134.56839899299666,7.4311651731254,65551,1792.41015625,1792.70068359375,7344.0,2176.5400390625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:55+00:00
full,0,65536,12,134.05578600941226,7.459581042848748,65552,1792.4375,1792.72802734375,7344.0,2176.5732421875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:55+00:00
full,0,65536,13,134.4692959683016,7.436641895081608,65553,1792.46484375,1792.75537109375,7344.0,2176.6064453125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:55+00:00
full,0,65536,14,134.31591202970594,7.445134272541256,65554,1792.4921875,1792.78271484375,7344.0,2176.6396484375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:56+00:00
full,0,65536,15,134.86389303579926,7.4148830905730465,65555,1792.51953125,1792.81005859375,7344.0,2176.6728515625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:56+00:00
full,0,65536,16,133.95385001786053,7.465257623178927,65556,1792.546875,1792.83740234375,7344.0,2176.7060546875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:56+00:00
full,0,65536,17,134.43275296594948,7.438663405586066,65557,1792.57421875,1792.86474609375,7344.0,2176.7392578125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:56+00:00
full,0,65536,18,134.31895402027294,7.444965658748866,65558,1792.6015625,1792.89208984375,7344.0,2176.7724609375,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:56+00:00
full,0,65536,19,134.4447309966199,7.438000675721097,65559,1792.62890625,1792.91943359375,7344.0,2176.8056640625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:31:56+00:00
