server_config,arrival_pattern,target_rate_rps,repeat,request_id,prompt_tokens,requested_output_tokens,completed_output_tokens,scheduled_offset_s,submitted_offset_s,arrival_lag_ms,ttft_ms,tpot_ms,e2e_ms,http_status,finish_reason,success,slo_pass,error
baseline,poisson,1.0,0,33,4096,128,128,34.62844797263982,34.62924157641828,0.7936041802167892,577.8482928872108,22.48553625183312,3433.511396870017,200,length,True,True,
baseline,poisson,1.0,0,34,128,256,256,34.71817138678719,34.71927220374346,1.100817695260048,1039.9332493543625,14.772238728462481,4806.854125112295,200,length,True,False,
baseline,poisson,1.0,0,35,2048,64,64,34.88747053591458,34.88817361369729,0.7030777633190155,871.4330028742552,22.385264229443337,2281.7046493291855,200,length,True,True,
baseline,poisson,1.0,0,36,2048,64,64,34.9136595574759,34.91419942677021,0.5398690700531006,844.8501657694578,22.389442024249878,2255.3850132972,200,length,True,True,
baseline,poisson,1.0,0,37,4096,32,32,36.367743787384825,36.36824990622699,0.5061179399490356,589.8357350379229,13.806554639051038,1017.838928848505,200,length,True,True,
baseline,poisson,1.0,0,38,128,64,64,37.4585412944709,37.458926413208246,0.38511864840984344,37.90798783302307,13.271317506829897,874.0009907633066,200,length,True,True,
baseline,poisson,1.0,0,39,512,32,32,37.843346243080454,37.84444222971797,1.0959859937429428,91.98296815156937,12.041170690809526,465.2592595666647,200,length,True,True,
baseline,poisson,1.0,0,40,128,32,32,39.287761073990644,39.287885600700974,0.12452714145183563,39.82852399349213,11.343572228666275,391.47926308214664,200,length,True,True,
baseline,poisson,1.0,0,41,2048,32,32,39.96630713620094,39.967504799366,1.1976640671491623,256.0035362839699,14.05997808662153,691.8628569692373,200,length,True,True,
baseline,poisson,1.0,0,42,512,128,128,40.00793250377026,40.0080387480557,0.10624341666698456,293.3298200368881,16.204761062550734,2351.334474980831,200,length,True,True,
baseline,poisson,1.0,0,43,4096,64,64,41.08754063078904,41.08865234814584,1.1117178946733475,582.8192979097366,12.209607317807182,1352.0245589315891,200,length,True,True,
baseline,poisson,1.0,0,44,512,128,128,43.12516684077158,43.12572018802166,0.5533471703529358,78.33174802362919,13.899189706041119,1843.5288406908512,200,length,True,True,
baseline,poisson,1.0,0,45,2048,256,256,43.23182139411626,43.23290812410414,1.0867305099964142,269.6448527276516,13.068019014363195,3601.9897013902664,200,length,True,True,
baseline,poisson,1.0,0,46,2048,128,128,45.037562917054544,45.03781934827566,0.25643035769462585,279.1789807379246,12.258229865215895,1835.9741736203432,200,length,True,True,
baseline,poisson,1.0,0,47,128,32,32,47.0,47.000371700152755,0.37170015275478363,22.531863301992416,10.98113242656954,362.9469685256481,200,length,True,True,
baseline,poisson,1.0,1,0,128,32,32,0.0,0.0006730351597070694,0.6730351597070694,23.414649069309235,10.96302367025806,363.2683828473091,200,length,True,True,
